StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,Gender_Label,Ethnicity_Label,ParentalEducation_Label,ParentalSupport_Label,GradeClass_Label,Total_Activities,Support_Score,Engagement_Score,At_Risk,GPA_Normalized,StudyTimeWeekly_Normalized,Absences_Normalized
1581,16,0,2,2,5.240700090137491,21,0,2,0,1,0,0,0.7437140169647167,4.0,Female,Asian,Some College,Moderate,A,1,4,3.3101750225343727,1,0.1859285042411791,0.2622833121713147,0.7241379310344828
1582,15,0,2,4,17.634346127907925,1,0,2,0,0,0,1,3.3250668431789085,1.0,Female,Asian,Higher,Moderate,D,1,6,6.408586531976981,0,0.8312667107947271,0.8826779059485893,0.0344827586206896
1583,18,0,0,2,17.836404228132256,27,0,2,1,1,0,1,1.184519764401664,4.0,Female,Caucasian,Some College,Moderate,A,3,4,10.459101057033063,1,0.296129941100416,0.8927924237124542,0.9310344827586208
1584,16,0,0,1,3.928826304455717,12,0,1,0,0,0,0,1.6165360987452144,4.0,Female,Caucasian,High School,Low,A,0,2,0.9822065761139293,1,0.4041340246863036,0.1966142264257035,0.4137931034482758
1585,16,1,2,2,12.276918900154485,22,0,4,0,0,0,0,1.5830839708839028,4.0,Male,Asian,Some College,Very High,A,0,6,3.069229725038621,1,0.3957709927209757,0.6144986406602182,0.7586206896551724
1586,17,0,0,1,1.7543528343992865,24,0,2,0,0,0,0,0.1842514890903642,4.0,Female,Caucasian,High School,Moderate,A,0,3,0.4385882085998216,1,0.046062872272591,0.0877655808355472,0.8275862068965517
1587,16,0,2,1,7.830741992032584,27,1,2,0,0,0,0,0.4721810422090253,4.0,Female,Asian,High School,Moderate,A,0,3,4.957685498008146,1,0.1180452605522563,0.3919342630452829,0.9310344827586208
1588,17,0,3,1,14.266434590025446,25,0,3,1,1,0,0,1.2993555178087297,4.0,Female,Other,High School,High,A,2,4,7.566608647506362,1,0.3248388794521824,0.714088767283929,0.8620689655172413
1589,18,0,0,2,13.188464936998326,10,0,2,0,0,0,1,2.379628283206932,3.0,Female,Caucasian,Some College,Moderate,B,1,4,5.2971162342495814,0,0.594907070801733,0.6601283311898304,0.3448275862068966
1590,15,1,0,2,12.49401338813216,0,0,3,0,0,0,0,3.5662831299671103,0.0,Male,Caucasian,Some College,High,F,0,5,3.12350334703304,0,0.8915707824917776,0.6253658419882,0.0
1591,15,0,2,2,5.6508172732488715,23,0,1,0,0,0,0,0.2783475708696343,4.0,Female,Asian,Some College,Low,A,0,3,1.412704318312218,1,0.0695868927174085,0.2828127417227202,0.7931034482758621
1592,18,0,2,2,7.560498988688041,1,0,1,0,0,0,0,2.4215468827715467,3.0,Female,Asian,Some College,Low,B,0,3,1.8901247471720104,0,0.6053867206928867,0.3784065813791983,0.0344827586206896
1593,15,1,1,2,2.0589228940057236,29,0,4,0,1,0,1,0.6176804235913715,4.0,Male,African American,Some College,Very High,A,2,6,4.514730723501431,1,0.1544201058978428,0.1030115881711131,1.0
1594,18,1,3,1,14.38045640867202,16,0,3,0,0,0,0,1.804726657837384,4.0,Male,Other,High School,High,A,0,4,3.595114102168005,1,0.451181664459346,0.7197964113174449,0.5517241379310345
1595,18,1,0,3,10.077775935825471,7,0,2,1,0,0,0,2.6352081296382535,2.0,Male,Caucasian,Bachelor,Moderate,C,1,5,4.519443983956368,0,0.6588020324095634,0.504415102542771,0.2413793103448275
1596,18,0,1,1,14.175312646913092,1,0,3,0,0,0,1,3.436025388769573,1.0,Female,African American,High School,High,D,1,4,5.543828161728273,0,0.8590063471923932,0.7095274331366489,0.0344827586206896
1597,15,0,2,1,4.978870495937455,5,0,4,0,0,1,1,2.7373779261627593,2.0,Female,Asian,High School,Very High,C,2,5,5.244717623984364,0,0.6843444815406898,0.2491767845008002,0.1724137931034483
1598,17,1,2,2,6.488764572701324,21,1,1,1,0,0,1,1.1466960797952552,4.0,Male,Asian,Some College,Low,A,2,3,8.622191143175332,1,0.2866740199488138,0.3247582654908082,0.7241379310344828
1599,18,1,0,1,6.684306745202293,4,0,0,0,0,0,0,2.4052675257641485,3.0,Male,Caucasian,High School,,B,0,1,1.6710766863005733,0,0.6013168814410371,0.3345466123828651,0.1379310344827586
1600,16,1,2,0,0.514848194944324,15,1,2,0,0,1,0,1.5252820489261911,4.0,Male,Asian,,Moderate,A,1,2,5.128712048736081,1,0.3813205122315478,0.0257191116257451,0.5172413793103449
1601,15,1,1,2,6.82095745661247,7,0,1,1,1,0,0,2.4461570806358237,3.0,Male,African American,Some College,Low,B,2,3,5.705239364153117,0,0.6115392701589559,0.3413870015900708,0.2413793103448275
1602,18,1,0,2,16.06609147036067,18,1,1,1,0,1,0,1.9529530122549463,4.0,Male,Caucasian,Some College,Low,A,2,3,11.016522867590169,1,0.4882382530637366,0.8041750418000361,0.6206896551724138
1603,18,1,0,2,17.94596991499477,15,0,3,1,0,0,0,2.293087191388992,3.0,Male,Caucasian,Some College,High,B,1,5,6.486492478748692,0,0.573271797847248,0.898277005052428,0.5172413793103449
1604,16,0,2,4,10.364366312718548,12,0,0,0,0,1,0,1.4716720294797634,4.0,Female,Asian,Higher,,A,1,4,4.591091578179637,1,0.3679180073699408,0.5187610924081587,0.4137931034482758
1605,17,0,0,2,9.110033904384403,25,1,3,0,0,0,1,1.106713497753671,4.0,Female,Caucasian,Some College,High,A,1,5,7.2775084760961,1,0.2766783744384177,0.4559723825677634,0.8620689655172413
1606,17,0,0,3,0.6164923739874051,19,0,2,0,1,0,1,1.2058569757056352,4.0,Female,Caucasian,Bachelor,Moderate,A,2,5,4.154123093496851,1,0.3014642439264088,0.0308071623071248,0.6551724137931034
1607,17,1,0,1,17.584086751707652,6,0,2,0,0,0,0,2.5590703550177483,2.0,Male,Caucasian,High School,Moderate,C,0,3,4.396021687926913,0,0.6397675887544371,0.8801620486144164,0.2068965517241379
1608,18,1,2,2,0.2602042685174544,15,0,3,1,1,1,0,2.4576510224957073,3.0,Male,Asian,Some College,High,B,3,5,6.065051067129364,0,0.6144127556239268,0.0129722803210592,0.5172413793103449
1609,18,1,1,3,18.895001604204236,22,1,2,0,0,0,0,1.2267412857712765,4.0,Male,African American,Bachelor,Moderate,A,0,5,7.723750401051059,1,0.3066853214428191,0.94578313258863,0.7586206896551724
1610,18,1,2,2,9.784324973761812,15,0,1,0,0,0,1,1.5904330983565391,4.0,Male,Asian,Some College,Low,A,1,3,4.446081243440453,1,0.3976082745891348,0.4897256891249432,0.5172413793103449
1611,15,1,0,2,6.838689871494532,28,0,1,1,0,0,0,0.3106695325979863,4.0,Male,Caucasian,Some College,Low,A,1,3,3.709672467873633,1,0.0776673831494965,0.3422746414576224,0.9655172413793104
1612,16,1,1,1,18.484368696853203,11,1,3,1,0,0,0,2.7718106588704914,2.0,Male,African American,High School,High,C,1,4,9.6210921742133,0,0.6929526647176228,0.9252278871853608,0.3793103448275862
1613,18,0,1,0,0.4878198622019347,13,0,1,1,0,0,0,1.5826829916643974,4.0,Female,African American,,Low,A,1,1,2.1219549655504837,1,0.3956707479160993,0.0243661416069879,0.4482758620689655
1614,16,0,2,2,11.628497897381742,23,1,0,1,0,0,1,1.1055870981431069,4.0,Female,Asian,Some College,,A,2,2,9.907124474345435,1,0.2763967745357767,0.5820403242466395,0.7931034482758621
1615,16,1,3,1,10.978650489986752,17,0,4,0,0,0,0,2.3002961351673665,3.0,Male,Other,High School,Very High,B,0,5,2.744662622496688,0,0.5750740337918416,0.5495106056231313,0.5862068965517241
1616,17,0,0,3,4.3864080242276415,26,1,4,1,1,0,0,0.9918836980476614,4.0,Female,Caucasian,Bachelor,Very High,A,2,7,8.09660200605691,1,0.2479709245119153,0.219519610708316,0.896551724137931
1617,15,1,1,1,8.577748627004212,27,0,2,0,1,1,1,0.1651106215518772,4.0,Male,African American,High School,Moderate,A,3,3,8.144437156751053,1,0.0412776553879693,0.4293275270161751,0.9310344827586208
1618,18,0,0,4,13.045280118875404,17,0,0,0,0,0,0,0.9893299205987556,4.0,Female,Caucasian,Higher,,A,0,4,3.261320029718851,1,0.2473324801496889,0.6529608611165586,0.5862068965517241
1619,17,1,1,4,14.54262393763855,15,0,3,1,0,1,0,2.230253521333785,3.0,Male,African American,Higher,High,B,2,7,7.635655984409638,0,0.5575633803334462,0.7279141079137851,0.5172413793103449
1620,17,1,0,1,0.0143371741315956,19,0,3,1,0,0,0,1.3835280778946648,4.0,Male,Caucasian,High School,High,A,1,4,2.003584293532899,1,0.3458820194736662,0.0006647950435344,0.6551724137931034
1621,18,0,0,1,18.737068601820305,15,0,1,1,1,0,0,2.131405262981078,3.0,Female,Caucasian,High School,Low,B,2,2,8.684267150455076,0,0.5328513157452694,0.9378774056895882,0.5172413793103449
1622,16,0,0,3,3.290507447856248,12,0,1,1,0,1,0,1.8682769229981595,4.0,Female,Caucasian,Bachelor,Low,A,2,4,4.822626861964062,1,0.4670692307495399,0.1646615979148087,0.4137931034482758
1623,17,1,1,4,4.671608684447184,25,0,3,1,0,1,0,1.2474819436382791,4.0,Male,African American,Higher,High,A,2,7,5.1679021711117965,1,0.3118704859095698,0.2337960348697522,0.8620689655172413
1624,16,1,0,2,5.269468913876965,28,0,4,0,0,0,0,0.2999075475985059,4.0,Male,Caucasian,Some College,Very High,A,0,6,1.3173672284692413,1,0.0749768868996264,0.2637234067700233,0.9655172413793104
1625,15,0,2,1,0.7564027310407062,8,0,3,1,0,0,1,2.7051956947945466,2.0,Female,Asian,High School,High,C,2,4,4.189100682760176,0,0.6762989236986366,0.0378107211359625,0.2758620689655172
1626,16,0,0,2,2.4610424718064983,25,0,1,1,1,1,0,0.8979380920800135,4.0,Female,Caucasian,Some College,Low,A,3,3,6.615260617951624,1,0.2244845230200033,0.1231406778158646,0.8620689655172413
1627,15,1,0,2,19.72699845888324,27,0,2,1,1,0,0,1.3917317913625924,4.0,Male,Caucasian,Some College,Moderate,A,2,4,8.931749614720811,1,0.3479329478406481,0.9874307921320364,0.9310344827586208
1628,16,0,2,1,6.304334747545721,8,0,3,0,0,0,0,2.150546165993222,3.0,Female,Asian,High School,High,B,0,4,1.5760836868864303,0,0.5376365414983055,0.315526174618669,0.2758620689655172
1629,17,1,0,2,2.306021806780987,12,0,1,0,0,0,0,1.448741241526555,4.0,Male,Caucasian,Some College,Low,A,0,3,0.5765054516952467,1,0.3621853103816387,0.1153807351635984,0.4137931034482758
1630,17,1,0,0,2.1398252234924664,28,0,1,1,0,1,0,0.0,4.0,Male,Caucasian,,Low,A,2,1,4.534956305873116,1,0.0,0.1070613542919626,0.9655172413793104
1631,15,1,1,0,14.389199353399436,3,1,1,0,0,0,0,3.0917150283564836,1.0,Male,African American,,Low,D,0,1,6.5972998383498584,0,0.7729287570891209,0.7202340610313428,0.1034482758620689
1632,18,1,0,1,17.091373280652817,8,0,2,0,0,0,0,2.576927695452172,2.0,Male,Caucasian,High School,Moderate,C,0,3,4.272843320163204,0,0.644231923863043,0.8554980576635626,0.2758620689655172
1633,15,0,0,1,5.1390459901693974,14,0,2,0,0,0,0,1.9558725265628372,4.0,Female,Caucasian,High School,Moderate,A,0,3,1.2847614975423494,1,0.4889681316407093,0.2571947648735055,0.4827586206896551
1634,15,0,0,1,0.4181902467046994,13,0,3,0,1,0,0,1.8787083443226635,4.0,Female,Caucasian,High School,High,A,1,4,2.104547561676175,1,0.4696770860806659,0.0208806590549103,0.4482758620689655
1635,16,0,3,2,4.461800368907117,18,1,3,1,1,0,0,1.6304001316060543,4.0,Female,Other,Some College,High,A,2,5,8.11545009222678,1,0.4076000329015136,0.2232935609170598,0.6206896551724138
1636,16,0,1,1,1.130313815935147,11,0,4,0,0,1,0,2.372748110360667,3.0,Female,African American,High School,Very High,B,1,5,2.2825784539837866,0,0.5931870275901667,0.0565277649271887,0.3793103448275862
1637,15,0,1,1,2.0678987326008302,20,1,3,1,0,0,0,1.279370611476852,4.0,Female,African American,High School,High,A,1,4,5.516974683150208,1,0.319842652869213,0.103460895963352,0.6896551724137931
1638,17,0,1,1,8.630162396952848,25,0,1,0,0,0,1,0.155004788411154,4.0,Female,African American,High School,Low,A,1,2,4.157540599238212,1,0.0387511971027885,0.4319512278558248,0.8620689655172413
1639,16,0,0,4,4.598367417232652,24,1,2,0,1,1,1,1.2783470336697191,4.0,Female,Caucasian,Higher,Moderate,A,3,6,10.149591854308165,1,0.3195867584174298,0.2301297621617198,0.8275862068965517
1640,18,1,0,2,10.318917570508468,5,0,2,0,1,0,0,2.6559935659147995,2.0,Male,Caucasian,Some College,Moderate,C,1,4,4.579729392627117,0,0.6639983914786999,0.5164860432519071,0.1724137931034483
1641,16,0,2,2,5.069875065143807,2,0,0,1,0,1,0,2.6823160526270176,2.0,Female,Asian,Some College,,C,2,2,5.267468766285952,0,0.6705790131567544,0.2537322432070267,0.0689655172413793
1642,16,0,0,2,18.810746022058954,25,0,4,0,1,0,0,1.6448199394832874,4.0,Female,Caucasian,Some College,Very High,A,1,6,6.702686505514738,1,0.4112049848708218,0.9415655111155632,0.8620689655172413
1643,18,1,0,4,18.11887935852529,24,1,0,1,1,0,0,1.3962784383778892,4.0,Male,Caucasian,Higher,,A,2,4,11.529719839631325,1,0.3490696095944723,0.9069324147399772,0.8275862068965517
1644,15,0,0,1,11.33612210020932,21,1,2,1,0,0,0,1.6094867987939343,4.0,Female,Caucasian,High School,Moderate,A,1,3,7.83403052505233,1,0.4023716996984836,0.56740473086562,0.7241379310344828
1645,18,0,0,2,7.088479839747723,19,0,2,1,0,1,0,1.187367524649196,4.0,Female,Caucasian,Some College,Moderate,A,2,4,5.772119959936931,1,0.296841881162299,0.3547784958852703,0.6551724137931034
1646,15,1,3,2,7.622937640694712,15,0,2,1,0,1,0,2.0197970227132727,3.0,Male,Other,Some College,Moderate,B,2,4,5.905734410173678,0,0.5049492556783182,0.3815321024752202,0.5172413793103449
1647,15,0,0,2,8.237045662889939,29,0,3,0,0,0,1,0.2416256282208843,4.0,Female,Caucasian,Some College,High,A,1,5,4.059261415722485,1,0.060406407055221,0.412272797812499,1.0
1648,15,0,1,0,14.55158644269888,19,0,2,0,0,0,0,1.2477251942052905,4.0,Female,African American,,Moderate,A,0,2,3.63789661067472,1,0.3119312985513226,0.7283627482629758,0.6551724137931034
1649,18,0,0,2,9.03277991037676,23,0,1,0,0,1,0,0.8526823634027514,4.0,Female,Caucasian,Some College,Low,A,1,3,4.25819497759419,1,0.2131705908506878,0.4521052428992607,0.7931034482758621
1650,15,1,3,0,17.13459893011795,22,0,1,0,0,0,0,0.9657009889491656,4.0,Male,Other,,Low,A,0,1,4.283649732529487,1,0.2414252472372914,0.8576618244162157,0.7586206896551724
1651,17,0,0,2,18.88189571860729,16,1,4,1,1,0,0,2.4238007516398317,3.0,Female,Caucasian,Some College,Very High,B,2,6,11.720473929651822,0,0.6059501879099579,0.945127085082817,0.5517241379310345
1652,18,0,0,2,6.718923067578677,15,0,1,1,0,0,0,1.7419681672894356,4.0,Female,Caucasian,Some College,Low,A,1,3,3.6797307668946697,1,0.4354920418223589,0.3362794179828727,0.5172413793103449
1653,17,1,2,1,11.213889627513602,5,0,1,0,0,1,0,2.8459257757426046,2.0,Male,Asian,High School,Low,C,1,2,4.8034724068784005,0,0.7114814439356512,0.5612860822441128,0.1724137931034483
1654,15,0,2,3,1.9011307366512888,7,0,2,0,0,0,0,2.039564398044963,3.0,Female,Asian,Bachelor,Moderate,B,0,5,0.4752826841628222,0,0.5098910995112408,0.0951129116182401,0.2413793103448275
1655,16,1,0,0,4.009380955327179,18,1,1,1,0,0,0,1.5420637396404375,4.0,Male,Caucasian,,Low,A,1,1,6.002345238831795,1,0.3855159349101094,0.200646588633884,0.6206896551724138
1656,15,1,0,3,8.269315334203203,29,1,2,0,0,1,0,0.7307796023629439,4.0,Male,Caucasian,Bachelor,Moderate,A,1,5,7.067328833550801,1,0.1826949005907359,0.4138881359918134,1.0
1657,17,0,0,2,4.1240543180355775,24,0,3,1,0,0,0,0.4999877783931601,4.0,Female,Caucasian,Some College,High,A,1,5,3.0310135795088944,1,0.12499694459829,0.2063868473162555,0.8275862068965517
1658,17,1,0,1,17.53120981577435,25,1,3,0,0,0,0,1.122889381075435,4.0,Male,Caucasian,High School,High,A,0,4,7.3828024539435875,1,0.2807223452688587,0.8775151628562986,0.8620689655172413
1659,18,1,0,1,3.1657251211819615,1,1,3,0,1,0,0,2.9594927281039074,2.0,Male,Caucasian,High School,High,C,1,4,5.79143128029549,0,0.7398731820259768,0.1584153100482881,0.0344827586206896
1660,16,0,0,4,9.11321643106184,13,0,1,1,1,1,0,2.3002052395759676,3.0,Female,Caucasian,Higher,Low,B,3,5,8.27830410776546,0,0.5750513098939919,0.4561316918089033,0.4482758620689655
1661,18,1,0,0,12.113984809197513,21,0,2,0,1,0,0,1.35272076359225,4.0,Male,Caucasian,,Moderate,A,1,2,5.028496202299378,1,0.3381801908980625,0.6063425719082415,0.7241379310344828
1662,17,1,0,1,13.837278163216888,11,1,0,1,0,0,0,2.13406203808262,3.0,Male,Caucasian,High School,,B,1,1,8.459319540804222,0,0.533515509520655,0.692606281317701,0.3793103448275862
1663,15,0,1,1,7.661387394530134,16,0,0,1,0,0,1,1.2997943203369946,4.0,Female,African American,High School,,A,2,1,5.915346848632534,1,0.3249485800842486,0.3834567999644713,0.5517241379310345
1664,16,0,3,2,17.381981374494572,27,0,2,1,0,0,0,0.7478339441237737,4.0,Female,Other,Some College,Moderate,A,1,4,6.345495343623643,1,0.1869584860309434,0.8700451642839948,0.9310344827586208
1665,15,0,1,2,11.36638302155851,26,0,1,1,1,1,0,0.5329232037789974,4.0,Female,African American,Some College,Low,A,3,3,8.841595755389628,1,0.1332308009447493,0.5689195160991617,0.896551724137931
1666,15,1,0,1,8.790155608951036,14,0,3,0,0,0,0,2.0737697903171566,3.0,Male,Caucasian,High School,High,B,0,4,2.197538902237759,0,0.5184424475792891,0.4399600836406551,0.4827586206896551
1667,16,0,0,1,1.3448126810407324,17,1,3,1,1,0,0,1.9913793639901416,4.0,Female,Caucasian,High School,High,A,2,4,7.336203170260183,1,0.4978448409975354,0.0672650359350354,0.5862068965517241
1668,18,1,3,1,9.2937893689033,15,0,3,1,0,0,1,1.8999595995373024,4.0,Male,Other,High School,High,A,2,4,6.323447342225824,1,0.4749898998843256,0.4651707166509807,0.5172413793103449
1669,15,1,0,1,16.414716816314606,12,0,3,1,1,0,0,2.6148839418291825,2.0,Male,Caucasian,High School,High,C,2,4,8.103679204078652,0,0.6537209854572956,0.8216263454135497,0.4137931034482758
1670,17,1,0,2,12.29082036442631,20,1,0,1,1,1,0,1.8102707442887624,4.0,Male,Caucasian,Some College,,A,3,2,12.072705091106576,1,0.4525676860721906,0.6151945128235465,0.6896551724137931
1671,15,1,1,2,16.643249074582368,16,0,2,1,0,0,0,1.581931480635446,4.0,Male,African American,Some College,Moderate,A,1,4,6.160812268645592,1,0.3954828701588615,0.8330660926115049,0.5517241379310345
1672,16,1,1,1,9.880233411986111,7,0,1,0,1,0,0,2.2713328033020876,3.0,Male,African American,High School,Low,B,1,2,4.470058352996528,0,0.5678332008255219,0.4945266231189142,0.2413793103448275
1673,16,1,1,1,2.369234101889637,0,1,2,1,0,0,0,3.363670491095614,1.0,Male,African American,High School,Moderate,D,1,3,5.59230852547241,0,0.8409176227739035,0.1185449828778017,0.0
1674,16,1,0,1,0.2727969167176214,28,0,1,1,1,0,0,0.4812984804652508,4.0,Male,Caucasian,High School,Low,A,2,2,4.068199229179405,1,0.1203246201163127,0.0136026364600771,0.9655172413793104
1675,18,0,0,4,6.064390934371824,24,0,0,1,1,0,0,0.1999273794512188,4.0,Female,Caucasian,Higher,,A,2,4,5.5160977335929555,1,0.0499818448628047,0.3035151938265978,0.8275862068965517
1676,15,0,3,4,13.95980942995585,25,0,2,0,1,1,1,1.2680087507224682,4.0,Female,Other,Higher,Moderate,A,3,6,9.489952357488963,1,0.317002187680617,0.6987398868137643,0.8620689655172413
1677,18,1,0,3,15.805198078833875,26,0,3,1,0,0,0,0.8825524540001173,4.0,Male,Caucasian,Bachelor,High,A,1,6,5.951299519708469,1,0.2206381135000293,0.7911153780689457,0.896551724137931
1678,18,1,1,1,5.915056692406589,2,1,3,0,0,0,0,3.120136639384952,1.0,Male,African American,High School,High,D,0,4,4.478764173101647,0,0.780034159846238,0.2960398991394077,0.0689655172413793
1679,16,0,2,0,9.91307841766494,15,0,2,0,1,0,1,1.8041546917762192,4.0,Female,Asian,,Moderate,A,2,2,6.478269604416235,1,0.4510386729440548,0.4961707610823214,0.5172413793103449
1680,16,1,1,1,8.422378088681633,27,0,2,1,1,1,0,0.6817036435058786,4.0,Male,African American,High School,Moderate,A,3,3,8.105594522170408,1,0.1704259108764696,0.421550070591017,0.9310344827586208
1681,18,0,0,1,8.210455687028556,1,0,2,1,0,0,1,2.898261817162794,2.0,Female,Caucasian,High School,Moderate,C,2,3,6.052613921757139,0,0.7245654542906985,0.4109417708311897,0.0344827586206896
1682,15,0,0,2,4.62697426400301,14,0,3,0,0,0,1,1.7303180027913696,4.0,Female,Caucasian,Some College,High,A,1,5,3.156743566000753,1,0.4325795006978424,0.2315617486027766,0.4827586206896551
1683,17,0,1,2,2.7274221005891675,0,1,0,1,0,1,0,3.560791672128213,0.0,Female,African American,Some College,,F,2,2,7.6818555251472915,0,0.8901979180320533,0.1364749687166636,0.0
1684,18,1,2,3,3.9337711646242624,8,1,3,0,1,0,0,2.5287745744068277,2.0,Male,Asian,Bachelor,High,C,1,6,5.983442791156065,0,0.6321936436017069,0.1968617536268355,0.2758620689655172
1685,15,1,3,3,1.106647743266922,15,1,2,0,1,0,0,1.5923878582033109,4.0,Male,Other,Bachelor,Moderate,A,1,5,5.276661935816731,1,0.3980969645508277,0.0553431011491074,0.5172413793103449
1686,16,0,0,1,3.962614836471541,3,0,1,0,0,1,1,2.3741309720150148,3.0,Female,Caucasian,High School,Low,B,2,2,4.990653709117885,0,0.5935327430037537,0.1983055949326307,0.1034482758620689
1687,16,0,0,2,0.1840179525075891,11,1,0,1,0,0,0,1.8104094800411432,4.0,Female,Caucasian,Some College,,A,1,2,5.046004488126897,1,0.4526023700102858,0.0091585859144026,0.3793103448275862
1688,15,0,3,1,12.545168012719564,0,0,1,0,0,0,0,2.829826431301572,2.0,Female,Other,High School,Low,C,0,2,3.136292003179891,0,0.707456607825393,0.6279265131937528,0.0
1689,17,0,2,0,6.327508147753658,0,1,2,0,0,0,1,3.0476020888188065,1.0,Female,Asian,,Moderate,D,1,2,6.5818770369384145,0,0.7619005222047016,0.3166861764586947,0.0
1690,16,0,2,2,19.462894228538172,6,1,3,1,1,0,0,3.625921730346796,0.0,Female,Asian,Some College,High,F,2,5,11.865723557134544,0,0.906480432586699,0.9742104019255994,0.2068965517241379
1691,16,1,0,0,3.874341015525957,17,0,2,0,0,0,1,0.9273215453238872,4.0,Male,Caucasian,,Moderate,A,1,2,2.968585253881489,1,0.2318303863309718,0.1938868305819461,0.5862068965517241
